id,event_id,event_name,deployment_id,deployment_name,project_id,project_name,determination_id,determination_name,determination_score,verification_status,detections_count,first_appearance_timestamp,last_appearance_timestamp,duration,best_detection_url,best_detection_width,best_detection_height
554341,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.733424425125122,Not verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588753.jpg,1553,1570
554342,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.886347293853759,Not verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588754.jpg,569,893
554343,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.896544098854064,Not verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588755.jpg,1404,1455
554344,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,7368,Orthodes majuscula,0.124650061130523,Not verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588756.jpg,648,302
554345,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,4468,Decodes basiplagana,1,Verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588757.jpg,169,140
554346,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,6954,Drepana arcuata,1,Verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588758.jpg,273,478
554347,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,6364,Lambdina fervidaria,0.381958663463592,Not verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588759.jpg,662,499
554348,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,6954,Drepana arcuata,1,Verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588760.jpg,287,391
554349,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,42,Macaria signaria,0.313178688287735,Not verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588761.jpg,420,275
554350,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,11314,Olethreutinae,1,Verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588762.jpg,178,115
554351,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,6,Campaea perlata,1,Verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588763.jpg,425,604
554352,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,6929,Argyria nivalis,1,Verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588764.jpg,139,247
554353,6880,"Friday, Aug 30 2024",296,SYD,113,Insect Ecology Lab - Mothitor Test,66,Eriocrania semipurpurella,0.225368753075599,Not verified,1,8/30/2024 23:30,8/30/2024 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-08-30/syd_20240830233003_FfCg6Hj_detection_588765.jpg,92,180
581946,7207,"Monday, Jun 17 2024",297,AMA,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.941288828849792,Not verified,1,6/17/2024 23:58,6/17/2024 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-06-17/ama_20240617235803_detection_616306.jpg,258,223
581947,7207,"Monday, Jun 17 2024",297,AMA,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.525357902050018,Not verified,1,6/17/2024 23:58,6/17/2024 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-06-17/ama_20240617235803_detection_616307.jpg,1607,1281
581948,7207,"Monday, Jun 17 2024",297,AMA,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.953344166278839,Not verified,1,6/17/2024 23:58,6/17/2024 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-06-17/ama_20240617235803_detection_616308.jpg,235,485
581949,7207,"Monday, Jun 17 2024",297,AMA,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.921069264411926,Not verified,1,6/17/2024 23:58,6/17/2024 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-06-17/ama_20240617235803_detection_616309.jpg,206,508
581950,7207,"Monday, Jun 17 2024",297,AMA,113,Insect Ecology Lab - Mothitor Test,7524,Elophila icciusalis,0.060691837221384,Not verified,1,6/17/2024 23:58,6/17/2024 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-06-17/ama_20240617235803_detection_616310.jpg,1410,1265
581951,7207,"Monday, Jun 17 2024",297,AMA,113,Insect Ecology Lab - Mothitor Test,7498,Epiblema strenuana,0.107848510146141,Not verified,1,6/17/2024 23:58,6/17/2024 23:58,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2024-06-17/ama_20240617235803_detection_616311.jpg,108,176
820245,10355,"Monday, Sep 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.94808942079544,Not verified,1,9/22/2025 21:20,9/22/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-22/car_2025-09-22_21_20_03_extra_detection_853688.jpg,282,567
820246,10355,"Monday, Sep 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.91113531589508,Not verified,1,9/22/2025 21:20,9/22/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-22/car_2025-09-22_21_20_03_extra_detection_853689.jpg,324,855
820247,10355,"Monday, Sep 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.858398795127868,Not verified,1,9/22/2025 21:20,9/22/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-22/car_2025-09-22_21_20_03_extra_detection_853690.jpg,1075,1000
820248,10355,"Monday, Sep 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.952007353305816,Not verified,1,9/22/2025 21:20,9/22/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-22/car_2025-09-22_21_20_03_extra_detection_853691.jpg,878,1258
820249,10355,"Monday, Sep 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,7257,Virbia aurantiaca,0.405680775642395,Not verified,1,9/22/2025 21:20,9/22/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-22/car_2025-09-22_21_20_03_extra_detection_853712.jpg,300,595
820250,10376,"Friday, Jun 6 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.921397686004638,Not verified,1,6/6/2025 22:50,6/6/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-06/syd_2025-06-06_22_50_02_extra_detection_853692.jpg,1856,1568
820251,10376,"Friday, Jun 6 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,2817,Eupithecia tripunctaria,0.477576583623886,Not verified,1,6/6/2025 22:50,6/6/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-06/syd_2025-06-06_22_50_02_extra_detection_853711.jpg,333,123
820252,10376,"Friday, Jun 6 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,3314,Choristoneura,1,Verified,1,6/6/2025 22:50,6/6/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-06/syd_2025-06-06_22_50_02_extra_detection_853713.jpg,162,190
820253,10373,"Friday, May 30 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.952392578125,Not verified,1,5/30/2025 22:50,5/30/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-30/syd_2025-05-30_22_50_02_extra_detection_853693.jpg,315,495
820254,10373,"Friday, May 30 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.94245445728302,Not verified,1,5/30/2025 22:50,5/30/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-30/syd_2025-05-30_22_50_02_extra_detection_853694.jpg,1539,1582
820255,10373,"Friday, May 30 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,6578,Choristoneura fractivittana,0.483719080686569,Not verified,1,5/30/2025 22:50,5/30/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-30/syd_2025-05-30_22_50_02_extra_detection_853714.jpg,195,192
820256,10373,"Friday, May 30 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,7330,Macaria pinistrobata,0.161478638648986,Not verified,1,5/30/2025 22:50,5/30/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-30/syd_2025-05-30_22_50_02_extra_detection_853715.jpg,269,298
820257,10373,"Friday, May 30 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,6954,Drepana arcuata,1,Verified,1,5/30/2025 22:50,5/30/2025 22:50,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-05-30/syd_2025-05-30_22_50_02_extra_detection_853717.jpg,478,471
820258,10375,"Wednesday, Jun 4 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.941899001598358,Not verified,1,6/4/2025 22:40,6/4/2025 22:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-04/syd_2025-06-04_22_40_02_extra_detection_853695.jpg,1258,1562
820259,10375,"Wednesday, Jun 4 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,7279,Macaria fissinotata,1,Verified,1,6/4/2025 22:40,6/4/2025 22:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-04/syd_2025-06-04_22_40_02_extra_detection_853716.jpg,390,267
820260,10375,"Wednesday, Jun 4 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,3946,Macaria,1,Verified,1,6/4/2025 22:40,6/4/2025 22:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-04/syd_2025-06-04_22_40_02_extra_detection_853718.jpg,232,437
820261,10375,"Wednesday, Jun 4 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,5953,Hemaris thysbe,0.075234442949295,Not verified,1,6/4/2025 22:40,6/4/2025 22:40,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-04/syd_2025-06-04_22_40_02_extra_detection_853719.jpg,1075,715
820262,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.843077003955841,Not verified,1,7/23/2025 23:30,7/23/2025 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_30_03_detection_853696.jpg,168,212
820263,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.903068006038665,Not verified,1,7/23/2025 23:30,7/23/2025 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_30_03_detection_853697.jpg,1680,1016
820264,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.952796578407287,Not verified,1,7/23/2025 23:30,7/23/2025 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_30_03_detection_853698.jpg,901,1141
820265,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.551624119281768,Not verified,1,7/23/2025 23:30,7/23/2025 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_30_03_detection_853704.jpg,293,854
820266,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.91339510679245,Not verified,1,7/23/2025 23:30,7/23/2025 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_30_03_detection_853705.jpg,1094,1098
820267,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,4921,Eupsilia morrisoni,0.111989222466945,Not verified,1,7/23/2025 23:30,7/23/2025 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_30_03_detection_853720.jpg,553,553
820268,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,4906,Tortricidia pallida,0.180582538247108,Not verified,1,7/23/2025 23:30,7/23/2025 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_30_03_detection_853721.jpg,200,148
820269,10337,"Wednesday, Jul 23 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,7504,Apatelodes torrefacta,0.13189773261547,Not verified,1,7/23/2025 23:30,7/23/2025 23:30,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-07-23/car_2025-07-23_23_30_03_detection_853722.jpg,1315,1844
820270,10354,"Friday, Sep 19 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.852307498455047,Not verified,1,9/19/2025 21:20,9/19/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-19/car_2025-09-19_21_20_02_extra_detection_853699.jpg,1290,1916
820271,10354,"Friday, Sep 19 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.884716153144836,Not verified,1,9/19/2025 21:20,9/19/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-19/car_2025-09-19_21_20_02_extra_detection_853700.jpg,1248,875
820272,10354,"Friday, Sep 19 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.950033545494079,Not verified,1,9/19/2025 21:20,9/19/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-19/car_2025-09-19_21_20_02_extra_detection_853701.jpg,365,419
820273,10354,"Friday, Sep 19 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.736963868141174,Not verified,1,9/19/2025 21:20,9/19/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-19/car_2025-09-19_21_20_02_extra_detection_853702.jpg,365,882
820274,10354,"Friday, Sep 19 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.932924807071685,Not verified,1,9/19/2025 21:20,9/19/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-09-19/car_2025-09-19_21_20_02_extra_detection_853703.jpg,865,1236
820275,10343,"Friday, Aug 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.892307341098785,Not verified,1,8/22/2025 22:20,8/22/2025 22:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/car_2025-08-22_22_20_02_extra_detection_853706.jpg,871,1145
820276,10343,"Friday, Aug 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.879323780536651,Not verified,1,8/22/2025 22:20,8/22/2025 22:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/car_2025-08-22_22_20_02_extra_detection_853707.jpg,254,631
820277,10343,"Friday, Aug 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.666527926921844,Not verified,1,8/22/2025 22:20,8/22/2025 22:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/car_2025-08-22_22_20_02_extra_detection_853708.jpg,1448,1071
820278,10343,"Friday, Aug 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,6367,Prochoerodes lineola,0.131444007158279,Not verified,1,8/22/2025 22:20,8/22/2025 22:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/car_2025-08-22_22_20_02_extra_detection_853723.jpg,353,276
820279,10343,"Friday, Aug 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,4219,Hypena scabra,0.314417213201522,Not verified,1,8/22/2025 22:20,8/22/2025 22:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/car_2025-08-22_22_20_02_extra_detection_853724.jpg,399,402
820280,10343,"Friday, Aug 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,6924,Desmia,1,Verified,1,8/22/2025 22:20,8/22/2025 22:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/car_2025-08-22_22_20_02_extra_detection_853725.jpg,597,243
820281,10343,"Friday, Aug 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,6365,Lambdina fiscellaria,1,Verified,1,8/22/2025 22:20,8/22/2025 22:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/car_2025-08-22_22_20_02_extra_detection_853726.jpg,538,663
820282,10343,"Friday, Aug 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,2804,Eupithecia intricata,0.206501945853233,Not verified,1,8/22/2025 22:20,8/22/2025 22:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/car_2025-08-22_22_20_02_extra_detection_853727.jpg,316,150
820283,10343,"Friday, Aug 22 2025",325,CAR,113,Insect Ecology Lab - Mothitor Test,6365,Lambdina fiscellaria,1,Verified,1,8/22/2025 22:20,8/22/2025 22:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-22/car_2025-08-22_22_20_02_extra_detection_853728.jpg,671,346
820284,10265,"Monday, Jun 9 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.677730917930603,Not verified,1,6/9/2025 22:00,6/9/2025 22:00,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-09/ama_2025-06-09_22_00_02_detection_853709.jpg,376,371
820285,10265,"Monday, Jun 9 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.822133243083953,Not verified,1,6/9/2025 22:00,6/9/2025 22:00,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-09/ama_2025-06-09_22_00_02_detection_853710.jpg,1217,568
820286,10382,"Monday, Jun 23 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.951985538005828,Not verified,1,6/23/2025 23:20,6/23/2025 23:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-23/syd_2025-06-23_23_20_02_extra_detection_853729.jpg,1824,1735
820287,10382,"Monday, Jun 23 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.950689256191253,Not verified,1,6/23/2025 23:20,6/23/2025 23:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-23/syd_2025-06-23_23_20_02_extra_detection_853730.jpg,265,259
820288,10382,"Monday, Jun 23 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.518368601799011,Not verified,1,6/23/2025 23:20,6/23/2025 23:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-23/syd_2025-06-23_23_20_02_extra_detection_853731.jpg,1554,1314
820289,10382,"Monday, Jun 23 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.948451220989227,Not verified,1,6/23/2025 23:20,6/23/2025 23:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-23/syd_2025-06-23_23_20_02_extra_detection_853732.jpg,163,179
820290,10382,"Monday, Jun 23 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.919154047966003,Not verified,1,6/23/2025 23:20,6/23/2025 23:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-23/syd_2025-06-23_23_20_02_extra_detection_853733.jpg,126,185
820291,10382,"Monday, Jun 23 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.768297314643859,Not verified,1,6/23/2025 23:20,6/23/2025 23:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-23/syd_2025-06-23_23_20_02_extra_detection_853734.jpg,314,344
820292,10382,"Monday, Jun 23 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,66,Eriocrania semipurpurella,0.087215818464756,Not verified,1,6/23/2025 23:20,6/23/2025 23:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-23/syd_2025-06-23_23_20_02_extra_detection_853747.jpg,179,144
820293,10382,"Monday, Jun 23 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,7583,Cenopis directana,0.0660294219851493,Not verified,1,6/23/2025 23:20,6/23/2025 23:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-23/syd_2025-06-23_23_20_02_extra_detection_853748.jpg,137,233
820294,10382,"Monday, Jun 23 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,4546,Acleris semipurpurana,0.28456437587738,Not verified,1,6/23/2025 23:20,6/23/2025 23:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-23/syd_2025-06-23_23_20_02_extra_detection_853749.jpg,137,145
820295,10382,"Monday, Jun 23 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,4767,Argyrotaenia quercifoliana,0.160937473177909,Not verified,1,6/23/2025 23:20,6/23/2025 23:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-06-23/syd_2025-06-23_23_20_02_extra_detection_853750.jpg,144,256
820296,10408,"Friday, Oct 3 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.937474191188812,Not verified,1,10/3/2025 21:20,10/3/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-10-03/syd_2025-10-03_21_20_02_extra_detection_853735.jpg,655,711
820297,10408,"Friday, Oct 3 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.936347305774688,Not verified,1,10/3/2025 21:20,10/3/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-10-03/syd_2025-10-03_21_20_02_extra_detection_853736.jpg,1255,1583
820298,10408,"Friday, Oct 3 2025",296,SYD,113,Insect Ecology Lab - Mothitor Test,7324,Idia americalis,0.146168768405914,Not verified,1,10/3/2025 21:20,10/3/2025 21:20,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-10-03/syd_2025-10-03_21_20_02_extra_detection_853751.jpg,296,301
820299,10292,"Friday, Aug 29 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,11613,Not Lepidoptera,0.938056409358978,Not verified,1,8/29/2025 22:10,8/29/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-29/ama_2025-08-29_22_10_02_extra_detection_853737.jpg,867,1193
820300,10292,"Friday, Aug 29 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,6453,Eupithecia miserulata,0.492765247821807,Not verified,1,8/29/2025 22:10,8/29/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-29/ama_2025-08-29_22_10_02_extra_detection_853752.jpg,173,429
820301,10292,"Friday, Aug 29 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,6365,Lambdina fiscellaria,1,Verified,1,8/29/2025 22:10,8/29/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-29/ama_2025-08-29_22_10_02_extra_detection_853754.jpg,576,469
820302,10292,"Friday, Aug 29 2025",297,AMA,113,Insect Ecology Lab - Mothitor Test,5489,Panthea furcilla,1,Verified,1,8/29/2025 22:10,8/29/2025 22:10,0:00:00,https://object-arbutus.cloud.computecanada.ca/ami-media-staging/uploads/detections/113/2025-08-29/ama_2025-08-29_22_10_02_extra_detection_853755.jpg,368,487
